"","id","price","latitude","longitude","city","name","review_scores_rating","neighbourhood_cleansed"
"8079",4917638,139,-37.868713054558,144.977334084719,"St Kilda","seaview waterfront beachfront views",92,"Port Phillip"
"8080",8172598,242,-37.862891525155,144.973938272489,"Saint Kilda","Luxury Opposite The Beach",100,"Port Phillip"
"8081",6545126,190,-37.8650039394756,144.999258514162,"Saint Kilda East","Sanctuary near park and sat. market",NA,"Port Phillip"
"8082",17611128,55,-37.8609965597519,144.971948789528,"Saint Kilda West","Amazing location Beaconsfield prd",NA,"Port Phillip"
"8083",10089535,50,-37.8654430470279,144.992184944445,"Balaclava","Stilts & Southern Sky? (1r/1-3pp*)",100,"Port Phillip"
"8084",5397219,139,-37.8636782222098,144.984021352244,"St Kilda","2 BD St Kilda - sunny, spacious, near cafes, trams",97,"Port Phillip"
"8085",5126539,96,-37.8724478342976,144.998200831061,"Balaclava","Cozy apt at vibrant neighbourhood",98,"Port Phillip"
"8086",10138690,180,-37.8575384717374,144.983597626453,"Saint Kilda","1207 Luxury 2BR Best Views FREE CarPark WiFi & Gym",92,"Port Phillip"
"8087",11230958,69,-37.862715953452,144.998715798931,"Saint Kilda East","Private room or total apartment in St. Kilda East!",93,"Port Phillip"
"8088",6109604,250,-37.8899720175235,144.989753339203,"Elwood","Large double bedroom - Elwood Beach",NA,"Port Phillip"
"8089",10074540,54,-37.8662314358821,144.975275610809,"Saint Kilda","Appartment close to the beach",90,"Port Phillip"
"8090",10435007,201,-37.8343482805017,144.969581033757,"South Melbourne","Cute South Melbourne apartment",NA,"Port Phillip"
"8091",14390315,135,-37.8386822184114,144.97588151317,"Melbourne","Melbourne 2bedrm 2bathrm kitchen wifi parking gym",99,"Port Phillip"
"8092",2898379,180,-37.8526399101776,144.962719816332,"Middle Park","Middle Park Apartment",93,"Port Phillip"
"8093",17545689,155,-37.8412382924926,144.938475671829,"Port Melbourne","Cozy Beach Apartment",NA,"Port Phillip"
"8094",1234561,50,-37.858719140604,144.991018704739,"St Kilda","Great people and awesome location",100,"Port Phillip"
"8095",11483621,121,-37.8494468871644,144.979139758491,"Melbourne","Albert Park Lake views",NA,"Port Phillip"
"8096",1653231,60,-37.8742336959306,144.978286971293,"St Kilda","Spacious sunny beachside bedsit.",96,"Port Phillip"
"8097",9615864,69,-37.8738259985187,144.989085579877,"Elwood","Ramshackle Chic! Large old home.",97,"Port Phillip"
"8098",14432774,299,-37.881045119915,144.978841022128,"Elwood","Beachside Beauty 2 bed 1 bath - Elwood/St Kilda",NA,"Port Phillip"
"8099",17686510,42,-37.8648374735904,144.997082577105,"Saint Kilda East","Nice and Cosy Apartment",NA,"Port Phillip"
"8100",2177559,195,-37.8402228017319,144.975117617391,"Melbourne","GRAND PRIX!!! The Summit in St Kilda Road - WOW!",96,"Port Phillip"
"8101",9958725,80,-37.8886025034553,144.987939936081,"Elwood","Two bedroom Apt. 5 mins from beach",100,"Port Phillip"
"8102",13213449,149,-37.8326939728283,144.966519565921,"South Melbourne","South Melbourne Central Location-No car needed",100,"Port Phillip"
"8103",14237618,77,-37.8586596574094,144.980741081656,"Saint Kilda","Peaceful Oasis in Classical Penthouse - 1M$ VIEWS!",98,"Port Phillip"
"8104",12139092,69,-37.874123340141,144.979841974641,"Elwood","Room with own bathroom in St Kilda",95,"Port Phillip"
"8105",13515385,135,-37.8361732189233,144.968515524031,"South Melbourne","AFFOGATO: Parkside South Melbourne with parking!",97,"Port Phillip"
"8106",6634097,128,-37.8601794167103,144.975350348005,"St Kilda","Garden retreat on Fitzroy Street",96,"Port Phillip"
"8107",1378758,100,-37.8621894306967,144.98891947936,"St Kilda","bedroom in a 2br house in St Kilda",100,"Port Phillip"
"8108",3194833,24,-37.8286294113623,144.959578705489,"Southbank","109Clarendontst southbank Melbourne",100,"Port Phillip"
"8109",13482676,75,-37.8656400664346,144.977688576215,"Saint Kilda","1 bedroom balcony apartment close to everything!",100,"Port Phillip"
"8110",16071356,195,-37.8326899543915,144.970987933746,"South Melbourne","2km from the CBD, Luxury Living",100,"Port Phillip"
"8111",9532533,170,-37.8661185801525,144.984599443068,"St Kilda","SUNDOWNER: The Heart of St Kilda",91,"Port Phillip"
"8112",9779925,450,-37.8817383237403,144.98757733369,"Elwood","Unique treehouse in leafy Elwood",93,"Port Phillip"
"8113",2046678,100,-37.8589295841691,144.979052884854,"St Kilda","Spacious Victorian-style duplex",97,"Port Phillip"
"8114",10140395,143,-37.8768457949752,144.982008848827,"Elwood","Luxurious Beachside Studio Moroc",100,"Port Phillip"
"8115",466732,269,-37.8878954550397,144.986013641999,"Elwood","Trendy Apartment in Upmarket Elwood",NA,"Port Phillip"
"8116",12681350,165,-37.8606365137881,144.975680033231,"Saint Kilda","Beautiful St Kilda Penthouse #Views",NA,"Port Phillip"
"8117",17611541,110,-37.8600705604759,144.985010420031,"Saint Kilda","Neat and quiet",100,"Port Phillip"
"8118",9107075,165,-37.8462913398537,144.965383844183,"Middle Park","32A ARMSTRONG STREET",96,"Port Phillip"
"8119",11515014,160,-37.8666087922637,144.979626584758,"St Kilda","MODERN & SPACIOUS St Kilda Apt",99,"Port Phillip"
"8120",9714539,110,-37.8623178564294,144.980502796245,"Saint Kilda","Leafy and quiet escape in St Kilda",NA,"Port Phillip"
"8121",13351795,109,-37.8630449677908,145.009778736837,"Saint Kilda East","Large 2 Bedroom Apartment",100,"Port Phillip"
"8122",8396607,48,-37.8626407866653,144.997700854597,"Saint Kilda East","Quiet room in a spacious apartment.",94,"Port Phillip"
"8123",16726924,60,-37.864326008226,145.005815728188,"Saint Kilda East","Stunning bedroom in Art Deco apt - St Kilda East",NA,"Port Phillip"
"8124",16563086,199,-37.8385222262501,144.924844812746,"Port Melbourne","BEAUTIFUL BEACH APARTMENT",93,"Port Phillip"
"8125",8174486,110,-37.848630005766,144.960882299814,"Middle Park","Harold Inn",80,"Port Phillip"
"8126",14302100,90,-37.8569869714194,144.986994057674,"Saint Kilda","The Bohemian",96,"Port Phillip"
"8127",6306717,149,-37.8517795569124,144.959459502613,"Middle Park","Art Deco by the Beach",80,"Port Phillip"
"8128",4619300,43,-37.8595498045477,144.988785673285,"St Kilda","Lively room in St.Kilda/Chapel St.",100,"Port Phillip"
"8129",16662567,600,-37.8418507889947,144.942535224944,"Port Melbourne","Port Melbourne Beach Retreat",NA,"Port Phillip"
"8130",6157660,380,-37.8400918770753,144.929101240166,"Port Melbourne","Beachside Port Melbourne",100,"Port Phillip"
"8131",5776953,160,-37.8872777250129,144.988241305441,"Elwood","Pine Retreat",100,"Port Phillip"
"8132",4766681,128,-37.8315263578764,144.967491922011,"South Melbourne","MelbourneBotanicalGardensApartment",92,"Port Phillip"
"8133",16301047,149,-37.8722806474177,144.985350815406,"Elwood","Sunny 2Bdr perch in the heart of St Kilda/Elwood",90,"Port Phillip"
"8134",14433263,148,-37.8597397019627,144.980781310247,"Saint Kilda","Stylish, Comfy, & in the ❤️ of vibrant St Kilda!",98,"Port Phillip"
"8135",10042345,139,-37.8577780506332,144.982310148739,"Saint Kilda","Bay View Apartment The Icon 1202",97,"Port Phillip"
"8136",10239001,149,-37.8662548890104,144.981979367007,"Saint Kilda East ","Modern furnished apartment with huge outdoor area",93,"Port Phillip"
"8137",5028881,100,-37.8628597776273,144.980038870832,"St Kilda","Bright St Kilda Studio",92,"Port Phillip"
"8138",13679653,69,-37.8327044193294,144.96763274467,"South Melbourne","Modern,  INVITING, CITY apartment all to yourself!",97,"Port Phillip"
"8139",6929455,121,-37.8652705412552,144.988743807486,"St Kilda","Sunny 2 Bedroom Apartment + Carpark",60,"Port Phillip"
"8140",17022028,298,-37.8404636520739,144.938790601055,"Port Melbourne","Lux Penthouse Apartment one block from the beach",NA,"Port Phillip"
"8141",17579083,210,-37.8857825618987,144.986161778827,"Elwood","NOTHING SOOTHES A SOUL LIKE A WALK ON THE BEACH",NA,"Port Phillip"
"8142",2243746,140,-37.8375585645636,144.94205336413,"Port Melbourne","Bright Port Melbourne Heritage Home",NA,"Port Phillip"
"8143",10502225,160,-37.8410501219371,144.937857582481,"Port Melbourne","Inviting beachside apartment",NA,"Port Phillip"
"8144",5979341,80,-37.8670932995304,144.988729917157,"Saint Kilda","New apartment with separate access",NA,"Port Phillip"
"8145",13644451,100,-37.8742981723946,144.991974800138,"Balaclava","Beach & City in under 12 minutes! Best of Both!!",97,"Port Phillip"
"8146",8868134,110,-37.8598709799714,144.984372729178,"Saint Kilda","Close to Melbourne CBD and Beach",NA,"Port Phillip"
"8147",13306763,130,-37.86596240204,144.984243860059,"St Kilda","Amazing apartment in the best location in St Kilda",94,"Port Phillip"
"8148",10597064,138,-37.844298571461,144.94288094829,"Port Melbourne","Stylish water front residence!",87,"Port Phillip"
"8149",15807177,250,-37.8477766428988,144.951176962715,"Albert Park","Beachside Apartment - Art Deco",94,"Port Phillip"
"8150",16233166,145,-37.8714332970556,144.980678630362,"Saint Kilda","""Bricks & Hygge"" Gorgeous well located apartment",97,"Port Phillip"
"8151",9417421,109,-37.8357966654543,144.952318798192,"South Melbourne","Laneway Loft",96,"Port Phillip"
"8152",16367715,80,-37.8672140331759,144.997046375594,"Saint Kilda East","Sweet and sunny townhouse",100,"Port Phillip"
"8153",11743987,50,-37.8600710335269,145.005135882801,"Saint Kilda East","Sunny room in East St Kilda",100,"Port Phillip"
"8154",9354598,350,-37.8575908328914,144.984216636808,"Melbourne","ICON PENTHOUSE LUXURY APARTMENT",100,"Port Phillip"
"8155",1192689,499,-37.8654705572856,144.977322947667,"St Kilda","St Kilda Beach 4 Bedrm Modern Home",99,"Port Phillip"
"8156",11091306,127,-37.8604879566374,144.972241570884,"Saint Kilda West","Another Perfect Little Beach Pad",95,"Port Phillip"
"8157",17820771,90,-37.8616517372689,144.975466821703,"Saint Kilda West","St Kilda Central! Beach and CBD.",NA,"Port Phillip"
"8158",15398119,75,-37.8671712847284,144.978053768823,"Saint Kilda","Great location, your own bathroom a big balcony.",80,"Port Phillip"
"8159",16102146,100,-37.8604351080295,144.983225593609,"Saint Kilda","Bright, clean, stylish studio WIFI, Netflix, wine",93,"Port Phillip"
"8160",13644548,75,-37.8772653994044,144.991425666971,"Elwood","Recently renovated, cosy and warm Elwood apartment",NA,"Port Phillip"
"8161",13349637,90,-37.8624704011401,144.973975314462,"Saint Kilda","St Kilda - secret life of us",91,"Port Phillip"
"8162",10236691,130,-37.8594015199802,144.976665965523,"Saint Kilda","StKilda Rooftop Magic !",94,"Port Phillip"
"8163",14598246,69,-37.8752890509526,144.97935629897,"Saint Kilda","Amazing St Kilda unit  3 min to beach & Acland st",95,"Port Phillip"
"8164",12041610,50,-37.8591574207441,144.982739471612,"","Double Room in 2 bedroom apartment",100,"Port Phillip"
"8165",11875129,400,-37.8665276728268,144.997108670132,"St Kilda East","New York Style Luxury Warehouse",100,"Port Phillip"
"8166",4731707,180,-37.8345748484466,144.954386859548,"South Melbourne","Mayville Magic",NA,"Port Phillip"
"8167",10302256,101,-37.8630050629786,144.990468563766,"Saint Kilda","Great, spacious, modern loft",94,"Port Phillip"
"8168",17644982,118,-37.8599288383634,144.979351221373,"Saint Kilda","Stylish Room in Deco Apartment",NA,"Port Phillip"
"8169",14564801,100,-37.8619619862561,144.982981336118,"Saint Kilda","Stunning Sub-Penthouse in St. Kilda",NA,"Port Phillip"
"8170",9614153,155,-37.8759268231181,144.983986044377,"Elwood","PENTHOUSE ELWOOD/ ST KILDA",96,"Port Phillip"
"8171",5946819,140,-37.8424638484744,144.939509205129,"Port Melbourne","Bayside Apartment - Sea Views",NA,"Port Phillip"
"8172",9715145,75,-37.8911689865614,144.990162523378,"Elwood","Private room in Bayside Apartment",NA,"Port Phillip"
"8173",10793866,260,-37.8725909908949,144.987571359019,"Elwood","St.Kilda Buzz, Elwood Chill.",100,"Port Phillip"
"8174",11877860,499,-37.8378452034006,144.923161397507,"Port Melbourne","Stunning City & Beach House",100,"Port Phillip"
"8175",4079123,180,-37.8437136526385,144.956040990781,"Albert Park","Inner-city house close to beach!",96,"Port Phillip"
"8176",3640539,122,-37.8640535712879,144.98129767509,"St Kilda","Waterloo 1 BR loft apartment w wifi",93,"Port Phillip"
"8177",2012112,246,-37.8415137747414,144.939236708963,"Port Melbourne","StayCentral Seaviews beach cafes restaurants CBD",100,"Port Phillip"
"8178",13680199,92,-37.8569893962226,144.987054607886,"Saint Kilda","warm, clean, location, location, location",NA,"Port Phillip"
"8179",17997307,110,-37.8373337418017,144.974695505345,"Melbourne","Funky Pad with Parking",NA,"Port Phillip"
"8180",15777366,69,-37.8387933168644,144.953660702227,"South Melbourne","Cozy Room - between beach and CBD",73,"Port Phillip"
"8181",16648812,180,-37.8411879268842,144.937248724294,"Port Melbourne","Port Melbourne City Stay",NA,"Port Phillip"
"8182",15414296,39,-37.8599358752985,144.978628087225,"Saint Kilda","Superb location on Fitzroy St",100,"Port Phillip"
"8183",3292801,579,-37.8383671833559,144.957042326445,"Albert Park","BEAUTIFUL TERRACE HOUSE",92,"Port Phillip"
"8184",11231162,180,-37.8684246328892,144.979847793899,"Saint Kilda","Luxury 2BR Beach Apartment!",97,"Port Phillip"
"8185",13942414,85,-37.8637806990149,144.982851811163,"Saint Kilda","Room in the heart of st kilda!",NA,"Port Phillip"
"8186",17580821,495,-37.8595664848556,144.983788290305,"Saint Kilda","Two bed apartment- Stunning view",NA,"Port Phillip"
"8187",17128990,90,-37.8710055081467,144.97646342814,"Saint Kilda, Victoria, AU","Beachfront Heaven in St Kilda",80,"Port Phillip"
"8188",14234686,106,-37.8670405581784,145.008458880735,"Saint Kilda East","Gorgeous family retreat 2 bedrooms",100,"Port Phillip"
"8189",1160278,195,-37.8660134990586,144.987155641658,"St Kilda","Luxury Warehouse St Kilda w Rooftop",100,"Port Phillip"
"8190",4895833,88,-37.8626861529678,144.974538210175,"St Kilda","Outstanding location in St.Kilda",91,"Port Phillip"
"8191",5059635,115,-37.8329536762561,144.958822254935,"South Melbourne","Brilliant Location, Hotel Style",94,"Port Phillip"
"8192",7681119,89,-37.8396453013192,144.940670340675,"Port Melbourne","Studio close to beach and city",98,"Port Phillip"
"8193",7309503,115,-37.8827609433161,144.978846139998,"Elwood","Little Art Gallery by the sea",NA,"Port Phillip"
"8194",16105165,130,-37.859342423872,144.986665301162,"Saint Kilda","Master Bedroom with Balcony in St Kilda Mansion",NA,"Port Phillip"
"8195",13699701,155,-37.8446352819388,144.943812387489,"Port Melbourne","Port Melbourne Perfect 2 Bed",100,"Port Phillip"
"8196",11243123,121,-37.8578426522147,144.987652282344,"Saint Kilda","Bright and sunny St Kilda",100,"Port Phillip"
"8197",10089328,52,-37.8590147506532,144.974527543686,"Saint Kilda West","Perfect location near the beach.",89,"Port Phillip"
"8198",16594122,100,-37.8800246236508,144.985605397009,"Elwood","Magnificent BUNGALOW In ELWOOD!",100,"Port Phillip"
"8199",10859735,89,-37.8286604720715,144.956774592147,"Southbank","Double with Ensuite in Southbank",100,"Port Phillip"
"8200",16681195,51,-37.8648520428613,144.996673964262,"Saint Kilda East","St Kilda Happy Summer House - Welcome to Malakoff",100,"Port Phillip"
"8201",5354363,80,-37.8772885842301,144.988114520521,"Elwood","Elwood,  spacious room",98,"Port Phillip"
"8202",5086208,180,-37.859190596163,144.977375123392,"Saint Kilda","Spectacular Apartment in the Heart",93,"Port Phillip"
"8203",8016985,139,-37.8683281243321,144.996552807906,"Balaclava","New service apt-perfect location!",88,"Port Phillip"
"8204",9483557,121,-37.8631418874024,144.97537035631,"Saint Kilda","Central leafy bohemian retreat",100,"Port Phillip"
"8205",9581871,50,-37.8349597390828,144.969439226636,"South Melbourne","Ensuite in a two-bedroom apartment",93,"Port Phillip"
"8206",15316286,100,-37.8809241491664,144.980489214804,"Elwood","Elwood Bliss - 1BD apartment",94,"Port Phillip"
"8207",18003279,60,-37.8409782372375,144.977252744749,"Melbourne","Convenient single room",NA,"Port Phillip"
"8208",15773831,121,-37.8695633307392,144.991587720924,"Balaclava","Spacious Quiet St Kilda Townhouse",NA,"Port Phillip"
"8209",1122255,69,-37.8726353015501,144.977577379093,"St Kilda","Light bright art deco on the beach",92,"Port Phillip"
"8210",1127751,147,-37.8659840515473,144.98234346387,"St Kilda","St Kilda Chalet: Private & Romantic",98,"Port Phillip"
"8211",5223812,128,-37.8662962109758,144.977940471076,"St Kilda","Bright & Light 2Fl 1BR + Balcony",96,"Port Phillip"
"8212",4617111,100,-37.8702162668684,144.977733846851,"St Kilda","St Kilda Beach and Acland St",80,"Port Phillip"
"8213",832902,58,-37.8778117497222,144.989354915952,"Elwood","Art Deco Dreaming in Elwood",95,"Port Phillip"
"8214",9844118,50,-37.8617945871436,144.979170858608,"Saint Kilda","Cozy, little room in great location",100,"Port Phillip"
"8215",832920,128,-37.8771713544918,144.988700475711,"Elwood","Arty Apartment in St Kilda East",88,"Port Phillip"
"8216",15603617,35,-37.8665775943684,144.992286192279,"Balaclava","Summer Room St Kilda/Balaclava",NA,"Port Phillip"
"8217",8107436,80,-37.8805988404848,144.98176178542,"Elwood","Beautiful light and bright oasis",93,"Port Phillip"
"8218",11187644,149,-37.8426545453632,144.944427576154,"Port Melbourne","Apartment close to beach, city and Grand Prix.",95,"Port Phillip"
"8219",13481417,75,-37.872525146701,144.980433279365,"Saint Kilda","Modern Artist's Apartment",NA,"Port Phillip"
"8220",15316438,140,-37.8607232604333,145.00201650429,"Saint Kilda East","Sunny 2 bedroom Apartment",92,"Port Phillip"
"8221",10127609,177,-37.8429733886245,144.938946720223,"Port Melbourne","Port Melbourne - Beach Apartment",80,"Port Phillip"
"8222",10499368,85,-37.8889216408982,144.989477029142,"Elwood","Bayside garden retreat",100,"Port Phillip"
"8223",16397226,55,-37.8796921716366,144.982804112341,"Elwood","Beach location, gorgeous 2 Bedroom apartment",87,"Port Phillip"
"8224",4767466,119,-37.8601949867214,144.973425885565,"St Kilda West","St.Kilda - Beach, Cafes, Shops, Markets, Transport",96,"Port Phillip"
"8225",308790,125,-37.8653534238928,144.978409855637,"St Kilda","* St Kilda's best location - 2br apt *",86,"Port Phillip"
"8226",6993467,375,-37.841768595937,144.936729766711,"Port Melbourne","Sophisticated Beachfront Penthouse",97,"Port Phillip"
"8227",2307675,142,-37.8881457334057,144.987876867606,"Elwood","TOP BEACH SIDE APARTMENT - 3 BEDS",100,"Port Phillip"
"8228",13317744,160,-37.8784527556784,144.99628180139,"Ripponlea","Light, Bright, Family Home in Ripponlea.",100,"Port Phillip"
"8229",9454906,180,-37.8535145180283,144.980690966911,"Melbourne","3BD APPART,STKILDA MELB CBD PARKING",96,"Port Phillip"
"8230",5398118,350,-37.8783182299034,144.996831716088,"Ripponlea","Gorgeous & Spacious Family Retreat",98,"Port Phillip"
"8231",7181191,121,-37.871536283334,144.983344046426,"Saint Kilda","Sunny designer apartment - St Kilda",100,"Port Phillip"
"8232",2785920,239,-37.8452490898368,144.951113210271,"Albert Park","ALBERT PARK, Gorgeous cottage",97,"Port Phillip"
"8233",15775403,76,-37.8646474877957,144.982653843048,"Saint Kilda","Huge Art Deco Apartment in the heart of St Kilda",NA,"Port Phillip"
"8234",6108862,159,-37.8686462509359,144.9823485477,"Saint Kilda","Affordable Studios in the heart of St Kilda",86,"Port Phillip"
"8235",2406409,145,-37.8597062191776,144.977452268219,"St Kilda","Wot a spot!",100,"Port Phillip"
"8236",17670228,52,-37.8587532340947,144.987242255499,"Saint Kilda","Room in an awesome location",NA,"Port Phillip"
"8237",16171609,92,-37.8473906149282,144.978798792691,"Melbourne","Central Melbourne on the Park",100,"Port Phillip"
"8238",17449577,85,-37.8334347781897,144.970745338111,"South Melbourne","Centrally located & convenient",80,"Port Phillip"
"8239",7750627,429,-37.8745498123047,144.990654256234,"Elwood","Elegant charmer located in upmarket Elwood",100,"Port Phillip"
"8240",3293857,100,-37.8459747503232,144.960998375295,"Middle Park","Victorian home with great room",NA,"Port Phillip"
"8241",15516642,650,-37.8551449868828,144.983121434534,"Melbourne","St Kilda Home fits 24 guest beautiful Location",NA,"Port Phillip"
"8242",9926714,324,-37.8429745636264,144.939875603128,"Port Melbourne","StayCentral on Rouse - Port Melbourne Panorama",NA,"Port Phillip"
"8243",11125481,121,-37.8374050133371,144.954978186577,"Albert Park","Garden views in Albert Park",NA,"Port Phillip"
"8244",14304232,160,-37.8371847186627,144.974683006317,"Melbourne","City Fringe Suite with Views of Albert Park Lake",NA,"Port Phillip"
"8245",15516450,80,-37.8645064464584,144.973059059554,"Saint Kilda","Bay View Funky Studio Apartment",NA,"Port Phillip"
"8246",8995628,125,-37.8759042469275,144.99630227198,"Balaclava","Bright Art Deco Apartment",83,"Port Phillip"
"8247",3294190,149,-37.8288374527852,144.957676448208,"Southbank","Royal Stays 1 Bdr Apt Near Crown(1701)",84,"Port Phillip"
"8248",13386569,100,-37.8544118953523,144.981137801038,"Melbourne","Private ensuite room in St Kilda Road",NA,"Port Phillip"
"8249",16368640,100,-37.8653503297495,144.990225229405,"Saint Kilda","Modern Art Filled Danish Decor - St Kilda",100,"Port Phillip"
"8250",4341995,249,-37.8799455681411,144.982426956977,"Elwood","BRDG03 FABULOUS 2BDR APT IN ELWOOD",80,"Port Phillip"
"8251",15941888,145,-37.8359933906195,144.959898252853,"South Melbourne","The Artists Studio",97,"Port Phillip"
"8252",2831745,55,-37.8822474093404,144.981170630533,"Elwood","Lovely room - in pretty house near beach and cafes",100,"Port Phillip"
"8253",13779229,121,-37.8545543614291,144.970518104991,"Saint Kilda West","Ideal Grand Prix Apartment",100,"Port Phillip"
"8254",14336890,77,-37.865475435782,145.000480637205,"Saint Kilda East","Rooftop Penthouse Studio overlooking Melbourne",96,"Port Phillip"
"8255",13265424,60,-37.8669911017398,144.990824079386,"Saint Kilda","Great location, great neighbourhood!",NA,"Port Phillip"
"8256",17613115,201,-37.8474854873461,144.956256494382,"Albert Park","Hidden Gem in Albert Park",100,"Port Phillip"
"8257",16105792,75,-37.872645534814,144.980726084062,"Saint Kilda","Room in 1880's Victorian house in great location.",93,"Port Phillip"
"8258",3195198,149,-37.8515627212399,144.979088584988,"Melbourne","The King of Queens with free WiFi",97,"Port Phillip"
"8259",8831858,71,-37.8697164287683,144.980351074854,"Saint Kilda","Sweet Sunny Central St Kilda",99,"Port Phillip"
"8260",4702543,186,-37.8529596485391,144.960231967322,"Middle Park","MELBOURNE BEACH HOLIDAY MIDDLE PARK",100,"Port Phillip"
"8261",7389526,375,-37.8588124302132,144.974582744132,"Saint Kilda West","Charming St.Kilda House",86,"Port Phillip"
"8262",10928487,215,-37.8820249359466,144.983290698254,"Elwood","Entire Elwood House nr St Kilda",NA,"Port Phillip"
"8263",10477627,94,-37.8669915945348,144.989788410553,"Saint Kilda","Lovely Bright Room - St Kilda - Private Bathroom",99,"Port Phillip"
"8264",5423490,60,-37.8401657656737,144.975538383476,"Melbourne","Private room along St Kilda Road",100,"Port Phillip"
"8265",15942011,180,-37.8558186062897,144.966267775423,"Saint Kilda West","5 star luxe - Beach & city views",100,"Port Phillip"
"8266",16370411,360,-37.871145459559,144.976270747615,"Saint Kilda","Paradise on St Kilda Beach",40,"Port Phillip"
"8267",7094660,90,-37.8748205136012,144.996919584447,"Balaclava","City views, coffee and wine nearby!",100,"Port Phillip"
"8268",13550479,41,-37.8518537683608,144.960142387181,"Middle Park","Middle Park sanctuary",NA,"Port Phillip"
"8269",344458,249,-37.871610358707,144.984477370754,"St Kilda","H208 Bright and lux 2bdr St Kilda",87,"Port Phillip"
"8270",5423512,250,-37.8359654748716,144.967803283985,"South Melbourne","Great S. Melbourne house near CBD",100,"Port Phillip"
"8271",7061926,176,-37.8353713700348,144.94609225763,"Port Melbourne","Quiet culdesac moments from Bay St",NA,"Port Phillip"
"8272",16499604,41,-37.860147553156,145.005675833734,"Saint Kilda East","Economical value private room close to beach, CBD",60,"Port Phillip"
"8273",10797510,121,-37.8627433158319,144.979831531308,"St Kilda","St Kilda Perfect Spot, Spacious Pad",99,"Port Phillip"
"8274",11026887,118,-37.8438494638136,144.944696557739,"Port Melbourne","Sleek Urban Beachside Apartment",98,"Port Phillip"
"8275",7094747,75,-37.8672658462937,144.983120319861,"Saint Kilda","Art Deco in the Heart of St Kilda",100,"Port Phillip"
"8276",10076641,159,-37.8588260929904,144.971543330125,"Saint Kilda West","Resort style Bay Beach& City Views",NA,"Port Phillip"
"8277",11780592,284,-37.8679810998534,144.979099624486,"Saint Kilda","High End St Kilda Style",100,"Port Phillip"
"8278",17257893,43,-37.8640152505367,144.991488148556,"Saint Kilda East","Large room in Victorian style house",100,"Port Phillip"
"8279",9467375,143,-37.8708617415327,144.980412467507,"Saint Kilda","Stunning 2bdrm in heart of St Kilda",100,"Port Phillip"
"8280",6799878,30,-37.8722028447082,144.988743861094,"Elwood","Comfortable Spacious Elwood Living",NA,"Port Phillip"
"8281",12935325,140,-37.8339291153422,144.957759658964,"South Melbourne","Brand new, Self contained, Studio, South Melbourne",98,"Port Phillip"
"8282",16729014,88,-37.8668424999911,144.987092497146,"Saint Kilda","Private room in great apartment",100,"Port Phillip"
"8283",5333081,130,-37.8321698008729,144.969222153279,"South Melbourne","Naomi, 2BEDROOM Cityside getaway",89,"Port Phillip"
"8284",9355817,159,-37.8714573818446,144.991726595472,"Balaclava","Beautiful Balaclava 2BR Home",96,"Port Phillip"
"8285",4473770,127,-37.860325781684,144.972582005268,"St Kilda West","Perfect Little St Kilda Beach Pad",94,"Port Phillip"
"8286",5194696,292,-37.886636600223,144.987761774074,"Elwood","Elegantly Furnished Art Deco Home in Elwood",100,"Port Phillip"
"8287",213348,69,-37.8587420243114,144.986333147833,"St Kilda","Large room in quiet Victorian home",90,"Port Phillip"
"8288",11280565,201,-37.8426132881232,144.957900790399,"Albert Park","Do Drop Inn",NA,"Port Phillip"
"8289",17908837,69,-37.8738073418874,144.984386645838,"Elwood","Clean, Modern, Close to the Beach apartment",NA,"Port Phillip"
"8290",1950814,89,-37.864120629641,144.975981017699,"Saint Kilda","Beach Escape!",89,"Port Phillip"
"8291",5194851,94,-37.8587520720337,144.969428598006,"St Kilda West","St Kilda Beach Apartment #4 - WiFi",86,"Port Phillip"
"8292",6440225,135,-37.8641198012281,144.97712670415,"Saint Kilda","2 bedrooms in the heart of St Kilda",93,"Port Phillip"
"8293",2012694,240,-37.873483284316,144.981315380224,"St Kilda","St Kilda 1920s 2 or 3 bedroom flat",91,"Port Phillip"
"8294",13066867,75,-37.8624210305451,144.983393496926,"Saint Kilda","Comfortable, Clean & Modern Cottage in St Kilda",98,"Port Phillip"
"8295",15942817,140,-37.8870640552037,144.989204477895,"Elwood","Elwood village apartment",99,"Port Phillip"
"8296",1983690,284,-37.8337386255432,144.971040918431,"South Melbourne","Sky City Apartment, Stunning Views",91,"Port Phillip"
"8297",10732776,650,-37.8547276173073,144.981602239825,"Melbourne","PERFECT APARTMENT TO WATCH THE GP!!",NA,"Port Phillip"
"8298",16876005,102,-37.8655355213523,144.988172835679,"Saint Kilda","Best 1 bebroom apartment in St Kilda",100,"Port Phillip"
"8299",247006,92,-37.8450568342174,144.957099812443,"Albert Park","St Kilda, Albert Park, Port Melbourne & CBD",93,"Port Phillip"
"8300",5194998,374,-37.8861065153677,144.991651992149,"Elwood","Delightful Elwood Beachside Home",100,"Port Phillip"
"8301",5031174,290,-37.8454988508793,144.945672952327,"Albert Park","Cute single fronted terrace",NA,"Port Phillip"
"8302",17319188,50,-37.8594051467412,144.989834133067,"Saint Kilda","Sunny spacious room off Chapel Street!",NA,"Port Phillip"
"8303",5457179,121,-37.8697889763867,144.986646751401,"Saint Kilda","Spanish mission 2 Bedroom Apt",20,"Port Phillip"
"8304",16040971,140,-37.8830626307278,144.992891387254,"Elwood","2 Bed Elwood Apartment with Parking",100,"Port Phillip"
